cement,slag,ash,water,superplastic,coarseagg,fineagg,strength,age_3.0,age_7.0,age_14.0,age_28.0,age_56.0,age_90.0,age_91.0,age_100.0,age_120.0,age_129.5,age_nan
0.3305936073059361,0.0,0.6251874062968515,0.15351711026616,0.48,0.830813953488372,0.5516597786961736,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.639269406392694,0.0,0.0,0.5499049429657796,0.0,0.7151162790697675,0.38661511798426856,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.10730593607305935,0.3312280701754386,0.45977011494252873,0.5308935361216731,0.28,0.4418604651162791,0.49593387548326867,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.9801369863013698,0.0,0.0,0.13925855513308014,1.0,0.14854651162790705,0.7990934542061056,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.6506849315068494,0.056140350877192984,0.46976511744127936,0.28374524714828914,0.46399999999999997,0.39825581395348836,0.6692441007865615,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.2089041095890411,0.8145964912280701,0.0,0.5565589353612167,0.0,0.5732558139534885,0.29409412078389524,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5114155251141552,0.0,0.6896551724137931,0.6829847908745248,0.44,0.0,0.527929609385415,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5385844748858447,0.5305263157894737,0.0,0.453897338403042,0.38,0.417732558139535,0.4314091454472734,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.7374429223744292,0.2983859649122807,0.0,0.25047528517110285,0.66,0.14854651162790705,0.7814958005599251,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2237442922374429,0.5614035087719298,0.0,0.5974334600760457,0.0,1.0,0.175976536461805,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5228310502283106,0.0,0.0,0.6164448669201522,0.0,0.5145348837209303,0.6159178776163176,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.2668949771689498,0.0,0.6201899050474763,0.29800380228136897,0.452,0.8072674418604653,0.5356619117451004,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.3013698630136986,0.4378947368421053,0.0,0.5879277566539926,0.23600000000000002,0.5232558139534884,0.44260765231302474,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4746575342465753,0.40084210526315794,0.5557221389305348,0.38640684410646414,0.884,0.3281976744186046,0.1525129982668978,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5662100456621004,0.0,0.0,0.5594106463878328,0.0,0.7238372093023255,0.4692707638981467,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.182648401826484,0.12687719298245614,0.6096951524237881,0.40922053231939165,0.32799999999999996,0.7511627906976747,0.4978002932942273,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0.863013698630137,0.0,0.0,0.6164448669201522,0.0,0.39302325581395364,0.31515797893614184,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4422374429223744,0.0,0.4777611194402798,0.421577946768061,0.35600000000000004,0.4479651162790698,0.7071057192374348,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3378995433789954,0.0,0.4782608695652174,0.5727186311787074,0.22,0.4531976744186046,0.7124383415544592,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0.1735159817351598,0.3643508771929825,0.592703648175912,0.5014258555133082,0.14400000000000002,0.5997093023255813,0.4074123450206636,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.30091324200913244,0.0,0.4727636181909045,0.6725285171102663,0.184,0.42441860465116277,0.6884415411278494,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.21164383561643832,0.0,0.5022488755622189,0.36549429657794685,0.3,0.5970930232558139,0.8316224503399542,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0.6335616438356164,0.4244210526315789,0.0,0.25427756653992417,0.636,0.9688953488372092,0.02932942274363417,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.526255707762557,0.4,0.0,0.9586501901140685,0.0,0.3808139534883721,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.5662100456621004,0.0,0.0,0.7210076045627377,0.0,0.502906976744186,0.48260231969070766,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.3082191780821918,0.2582456140350877,0.3548225887056472,1.0,0.24,0.1511627906976744,0.2692974270097319,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3107305936073059,0.0,0.4702648675662169,0.56606463878327,0.28,0.4328488372093023,0.6745767231035859,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0.4422374429223744,0.0,0.4777611194402798,0.421577946768061,0.35600000000000004,0.4479651162790698,0.7071057192374348,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0.5061643835616438,0.7938245614035088,0.0,0.5384980988593159,0.41200000000000003,0.4119186046511629,0.17570990534595374,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2237442922374429,0.37333333333333335,0.0,0.6164448669201522,0.0,0.477906976744186,0.5657912278362883,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.547945205479452,0.10666666666666667,0.0,0.9586501901140685,0.0,0.3808139534883721,0.20263964804692697,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.6543378995433791,0.2725614035087719,0.0,0.2923003802281371,0.484,0.14854651162790705,0.8844154112784959,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.10456621004566212,0.49150877192982456,0.0,0.4187262357414449,0.08800000000000001,0.5784883720930233,0.6252499666711102,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4301369863013698,0.0,0.4807596201899051,0.38925855513307994,0.376,0.46569767441860477,0.7225703239568054,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.908675799086758,0.0,0.0,0.692490494296578,0.0,0.9418604651162791,0.05065991201173174,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4155251141552511,0.042105263157894736,0.704647676161919,0.4928707224334602,0.22,0.11918604651162791,0.5519264098120248,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.14383561643835616,0.3607017543859649,0.6601699150424788,0.4557984790874526,0.324,0.5953488372093022,0.40687908278896134,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.265296803652968,0.15326315789473685,0.6186906546726637,0.1297528517110269,0.47600000000000003,0.7985465116279071,0.5297960271963736,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.15273972602739727,0.1184561403508772,0.6211894052973513,0.29610266159695847,0.43200000000000005,0.8133720930232556,0.5391281162511664,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.20159817351598175,0.0,0.6256871564217892,0.33032319391635,0.396,0.8345930232558136,0.5561925076656443,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0319634703196347,0.4856140350877193,0.0,0.6164448669201522,0.0,0.31627906976744175,0.7942940941207834,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.3995433789954338,0.0,0.0,0.606939163498099,0.0,0.48546511627906974,0.6985735235301956,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.6255707762557078,0.0,0.0,0.8312737642585551,0.0,0.5886627906976745,0.4490067990934539,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0.3059360730593607,0.0,0.0,0.6354562737642586,0.0,0.48546511627906974,0.7758965471270494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3904109589041096,0.0,0.4497751124437781,0.6829847908745248,0.44,0.37790697674418605,0.4479402746300491,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.908675799086758,0.0,0.0,0.12214828897338423,0.16,0.4796511627906977,0.690574590054659,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2522831050228311,0.0,0.5017491254372815,0.3056083650190117,0.348,0.6011627906976743,0.8254899346753762,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5949771689497717,0.5305263157894737,0.0,0.35884030418250973,0.46399999999999997,0.417732558139535,0.4314091454472734,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.39520547945205486,0.0,0.606696651674163,0.3075095057034222,0.396,0.7343023255813951,0.48926809758698814,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.08584474885844748,0.5877894736842105,0.0,0.6164448669201522,0.0,0.7151162790697675,0.5676576456472467,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5949771689497717,0.5305263157894737,0.0,0.35884030418250973,0.46399999999999997,0.417732558139535,0.4314091454472734,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.182648401826484,0.12687719298245614,0.6096951524237881,0.40922053231939165,0.32799999999999996,0.7511627906976747,0.4978002932942273,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.7431506849315068,0.13333333333333333,0.0,0.9586501901140685,0.0,0.3808139534883721,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.18698630136986302,0.34414035087719297,0.0,0.7257604562737644,0.0,0.45988372093023266,0.5492600986535126,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8515981735159818,0.0,0.29485257371314344,0.1411596958174907,0.076,0.8633720930232558,0.12531662445007327,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5949771689497717,0.5305263157894737,0.0,0.35884030418250973,0.46399999999999997,0.417732558139535,0.4314091454472734,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.49497716894977173,0.5964912280701754,0.0,0.27138783269961986,0.5720000000000001,0.14854651162790705,0.7636315157978932,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3424657534246575,0.27228070175438596,0.37981009495252377,0.6354562737642586,0.32,0.09883720930232558,0.6052526329822687,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3093607305936073,0.6666666666666666,0.0,0.9586501901140685,0.0,0.3808139534883721,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.10844748858447488,0.6624561403508772,0.0,0.46245247148289,0.504,0.1331395348837208,0.7964271430475934,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.3312737642585553,0.1,0.7383720930232558,0.21863751499800016,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4817351598173516,0.0,0.5647176411794103,0.483365019011407,0.32,0.5843023255813954,0.2532995600586587,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.634703196347032,0.0,0.0,0.9586501901140685,0.0,0.3808139534883721,0.20263964804692697,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.3410958904109589,0.0,0.5912043978010995,0.6250000000000002,0.23199999999999998,0.7052325581395347,0.4274096787095051,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.7625570776255708,0.0,0.0,0.8635931558935362,0.0,0.10872093023255808,0.33515531262498327,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.12100456621004566,0.0,0.7146426786606697,0.6259505703422055,0.36,0.22093023255813954,0.730569257432342,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.408675799086758,0.0,0.0,0.5594106463878328,0.0,0.8808139534883721,0.4799360085321955,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.11324200913242008,0.0,0.5592203898050975,0.5442015209125477,0.316,0.5552325581395349,0.5916544460738564,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5125570776255708,0.0,0.6891554222888556,0.6829847908745248,0.43200000000000005,0.00029069767441867073,0.5292627649646712,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6735159817351598,0.048280701754385966,0.7896051974012994,0.37880228136882144,0.8320000000000001,0.48255813953488375,0.10398613518197569,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3105022831050228,0.0,0.0,0.5594106463878328,0.0,0.9244186046511628,0.5199306759098784,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.12922374429223743,0.41796491228070176,0.5797101449275363,0.4557984790874526,0.6,0.44273255813953477,0.33515531262498327,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6461187214611872,0.0,0.0,0.5594106463878328,0.0,0.4796511627906977,0.45060658578856133,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.45662100456621,0.0,0.0,0.7210076045627377,0.0,0.502906976744186,0.59458738834822,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2054794520547945,0.8084210526315789,0.0,0.6164448669201522,0.0,0.37441860465116267,0.3255565924543393,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.12237442922374428,0.6835087719298245,0.0,0.5052281368821295,0.428,0.6424418604651163,0.276496467137715,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1324200913242009,0.35929824561403506,0.6096951524237881,0.5213878326996199,0.256,0.06686046511627906,0.7598986801759762,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.27488584474885847,0.0,0.4832583708145927,0.5907794676806086,0.18,0.4828488372093024,0.73670177309692,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.34200913242009134,0.0,0.49925037481259377,0.18013307984790888,0.496,0.5959302325581395,0.8153579522730298,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5228310502283106,0.0,0.0,0.6164448669201522,0.0,0.5145348837209303,0.6159178776163176,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3378995433789954,0.0,0.4782608695652174,0.6145437262357417,0.212,0.42994186046511623,0.7017730969204103,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.12100456621004566,0.5136842105263157,0.0,0.6259505703422055,0.36,0.22093023255813954,0.730569257432342,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2545662100456621,0.0,0.8705647176411794,0.26093155893536135,0.46799999999999997,0.7305232558139534,0.4839354752699638,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.7853881278538812,0.06736842105263158,0.3948025987006497,0.3312737642585553,0.46399999999999997,0.48255813953488375,0.31462471670443926,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.07077625570776255,0.5894736842105263,0.0,0.6544676806083651,0.12,0.43023255813953487,0.5359285428609516,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.04703196347031962,0.5162105263157895,0.0,0.7257604562737644,0.0,0.45697674418604667,0.5495267297693639,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.42968036529680365,0.5431578947368421,0.0,0.5565589353612167,0.0,0.5732558139534885,0.29409412078389524,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5061643835616438,0.7938245614035088,0.0,0.5384980988593159,0.41200000000000003,0.4119186046511629,0.17570990534595374,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6232876712328768,0.2632982456140351,0.0,0.0,0.9359999999999999,0.14854651162790705,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.1812785388127854,0.0,0.8345827086456772,0.4035171102661598,0.304,0.7401162790697672,0.4900679909345417,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.44794520547945205,0.0,0.5347326336831585,0.7846958174904943,0.444,0.22848837209302333,0.4004799360085321,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3059360730593607,0.0,0.0,0.6259505703422055,0.0,0.48546511627906974,0.7758965471270494,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3059360730593607,0.0,0.0,0.6259505703422055,0.0,0.48546511627906974,0.7758965471270494,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.541095890410959,0.0,0.0,0.6639733840304184,0.0,0.48546511627906974,0.49860018664178085,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6506849315068494,0.056140350877192984,0.46976511744127936,0.28374524714828914,0.5720000000000001,0.39825581395348836,0.6692441007865615,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.14794520547945209,0.7023157894736842,0.0,0.7257604562737644,0.0,0.5075581395348838,0.26289828022930267,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.6506849315068494,0.056140350877192984,0.46976511744127936,0.28374524714828914,0.556,0.39825581395348836,0.6692441007865615,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.07077625570776255,0.5614035087719298,0.0,0.6164448669201522,0.0,0.36744186046511623,0.6537794960671909,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.136986301369863,0.600701754385965,0.8195902048975513,0.7115019011406845,0.4,0.055232558139534885,0.22930275963204894,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.365296803652968,0.31157894736842107,0.42978510744627685,0.6449619771863119,0.2,0.27325581395348836,0.37061725103319537,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25502283105022827,0.27536842105263154,0.12243878060969515,0.5185361216730038,0.276,0.769767441860465,0.5103319557392345,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.526255707762557,0.4,0.0,0.9586501901140685,0.0,0.3808139534883721,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.48242009132420094,0.736,0.0,0.4596007604562739,0.344,0.7148255813953491,0.04746033862151699,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
