ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.44700705186044676,0.32121136329270616,0.6879978212945052,0.34120676937964084,0.39046085593474955,0.7089595909645752,0.6988328075867283,0.6215668389913542,0.4480689621597435,0
0.28703666732256616,0.14826550412294248,0.3807076565929715,0.869276528710377,0.47384438733389156,0.5971353252300451,0.3299506256430757,0.3876480016460567,0.7014812074168078,0
0.42849526381804426,0.512609930006655,0.46949730202127976,0.6949445689149474,0.4510605098441194,0.46596880945553404,0.532741136749669,0.6541999398614735,0.790132801917278,0
0.03878050588074666,0.570116319947103,0.7437235776387601,0.7089335560701941,0.7401029940999562,0.5286982221638803,0.4718476683446932,0.07769374910491567,0.550532679154339,0
0.5131882837359045,0.5807860328433846,0.3341940573084975,0.35830259604867015,0.5215863105084237,0.30927604032763883,0.1444044321004886,0.5575415649883939,0.7637269595906755,0
0.9260736312473825,0.00418207389412284,0.49439431591650923,0.6308639710227735,0.3750383285836978,0.465300432981639,0.4209113278655174,0.49002549228158326,0.7562903182195297,0
0.5427340764705293,0.7403848605057884,0.7242021658220855,0.46538282520903956,0.7552621801975237,0.4630914096437388,0.27365054598738087,0.24291895615878373,0.30921552545663883,0
0.25091573749162954,0.4698227897082715,0.4335924660430163,0.3666089443520652,0.45220898742241333,0.5286156782499871,0.3138161264730132,0.2981572654565768,0.48398878236986215,0
0.0637386683844759,0.4193164908224597,0.5488793730299787,0.3008972807563209,0.27146094141309707,0.5618823899720613,0.20626471058658408,0.5814645806438086,0.38080849480225837,0
0.7780138640404095,0.511649555957462,0.5473438198988649,0.3728857082638513,0.4725013065489241,0.42983636858173163,0.6202312417668592,0.07884200277678083,0.5834401142756271,0
0.27835685559610934,0.4881650082483281,0.36705444925392716,0.6097723869383425,0.41794520795332324,0.293886402166813,0.270071772056888,0.41836515340287733,0.6095608668197134,0
0.5086583823983696,0.7632733346551667,0.6393800257837945,0.4613672447924802,0.7495222254179061,0.28708920196702276,0.3208665198838783,0.494731298103991,0.7858205685731339,0
0.8609889894942955,0.5380396462622917,0.21686790282174648,0.4699484728584638,0.5168691369308676,0.2896422885924271,1.0000000000000002,0.560980726188349,0.6698769192100604,0
0.4842919738850274,0.5808657253664385,0.23037587173336727,0.1655985212254359,0.4128325109504689,0.4173046874965916,0.44287473565432794,0.7419386009952496,0.31748574159828497,0
0.9577748391491496,0.3531811371113561,0.34683164247035225,0.3049815565871982,0.37334015500728457,0.2689832628833175,0.2650825111306428,0.6382056350642564,0.5070148507628915,0
0.7132682047256862,0.5215511617874272,0.4766308720407743,0.22250436834942916,0.4237237874946387,0.4470971011979435,0.4697561635587664,0.28295041601433496,0.41894281645502257,0
0.5929485104496778,0.0,0.2626907309456391,0.25989035459468574,0.0855363967843894,0.8884799845086007,0.2383941205334656,0.4941046840069329,0.14110926299769272,0
0.4460263463708346,0.1750826828894978,0.43923699279518996,0.2282862684235452,0.2809949607392237,0.7580586213866118,0.3124546665068279,0.5597453215318164,0.446274989229869,0
0.7627787133103192,0.5938994361940394,0.26060270899607324,0.5137915391102665,0.5283588918658764,0.7178479320377265,0.7205987224107662,0.2795075764110741,0.4586360876233841,0
0.9422563792026362,0.40666259403417515,0.48218964965199446,0.4836608677226107,0.5314136829490337,0.5612138428456834,0.6208360044648682,0.12384207014676257,0.49874388704024425,0
0.6832461222374155,0.7610455375844326,0.6393645145230413,0.6461225511567357,0.7288223597331478,0.6157254289286984,0.03830885708499571,0.18012942421003175,0.49306747327778505,0
0.2361360552024242,0.4593643407935032,0.5392591160941896,0.513712211666729,0.45726468277070986,0.4484458523007547,0.16187825443363474,0.8819438475743382,0.6156572877883524,0
0.09731561625457436,0.7300770595542804,0.7149672963475184,0.484111142163626,0.5695427130164177,0.14931845985146658,0.24077492455937327,0.4668735316797073,0.48417521867087093,0
0.4128701900027578,0.6020849510429575,0.4638082593993006,0.28042470174687334,0.47045831523932224,0.3692127954804962,0.46918745939459444,0.0,0.48909443472009334,0
0.24358854715256206,0.7625164447249909,0.7762811075201281,0.7342331883179665,0.6942973574562421,1.0000000000000002,0.44665088104554346,0.6155123116458412,0.7679216691072488,0
0.5233588005560831,0.3940826568659227,0.5536580926933479,0.33847934728885637,0.5738958774977401,0.6594536994082643,0.6656325734543729,0.3185683324370017,0.42135387035477584,0
0.5105242887067526,0.41417161611771924,0.14428824222129838,0.08261965130686977,0.2309808049128843,0.4984302052025135,0.2488728732071966,0.7726985276010523,0.4799350441799601,0
0.3256942325287566,0.0,0.7392036279967042,0.4911129643991466,0.3241808246772817,0.6664891073736761,0.20447000107725138,0.2854647230804775,0.5442005709918711,0
0.39076724829298015,0.08676778674756802,0.4299941921027254,0.49639101568258787,0.33878885922870094,0.7815665910482996,0.4873037792971581,0.39887457631253515,0.8195848381660114,0
0.04760282361922347,0.26123892259431714,0.510183058391145,0.4623295753665971,0.2736776151184146,0.23281720645711962,0.24400890988448382,0.654235832592253,0.45111298945966777,0
0.07400679532256643,0.2920529042138883,0.8456625753610705,0.4450828896136289,0.46588170112737637,0.5854435465550791,0.5142225591627043,0.31374084714213873,0.42759404731108636,0
0.4209519583387731,0.3739541813655499,0.5424983765674746,0.32839660335910886,0.4089713352124431,0.6074978468338192,0.6076270251887617,0.3969279964183225,0.10480628295208955,0
0.5303744119794956,0.6303708686102544,0.7095439062512883,0.8451497065841509,0.7062803026825026,0.4937567869864565,0.20396540859936702,0.5339438895460225,0.39118451887086264,0
0.5420785664353767,0.5515029358575664,0.20770584275860696,0.4226111705350312,0.3929574945826577,0.6659768738742593,0.34529857959998295,0.6688453894442821,0.45342430250040383,0
0.3602305967738303,0.8904981699162601,0.6054027832567904,0.5663464638178541,0.7384290745236599,0.6879311272430342,0.38562974657649435,0.6846978143625078,0.2700980501178845,0
0.41337876799996054,0.10491186554988963,0.5281025098810361,0.2492527224329379,0.17982993058662666,0.8184322783525217,0.2507790974446618,0.8307552224515466,0.5521403748773352,0
0.460036742055015,0.7217410398920404,0.6029629887523601,0.5960817263989424,0.579522701700909,0.5807123329923372,0.4750792248494096,0.4793101001291124,0.7231180165776301,0
0.8607383520170455,0.5152086985152305,0.4751492946823845,0.4595826496083482,0.47776868288533914,0.5038706264618282,0.5920732230710883,0.4151031464733436,0.3622237483456307,0
0.8907950060471661,0.9999999999999999,0.2770425404717623,0.4413791900879755,0.8101536711042538,0.6292426578461807,0.2237167191741693,0.5154560589415125,0.7433630139889531,0
0.7087568852453032,0.5603429756740622,0.635509327825818,0.3999088060641895,0.7085126465776312,0.6721239313171141,0.4578138519761081,0.2184014450514904,0.16646791270675804,0
0.7474903800148149,0.8544854767918589,0.6210638877957501,0.4329825700836279,0.690085597418036,0.8512755288796474,0.602074063482227,0.4131510817160364,0.040128958530303405,0
0.48422942581821216,0.5401057513533664,0.25360438745391073,0.2955416579623131,0.3586542552775518,0.7694361368915996,0.2259511708570025,0.37631985186992517,0.4250078151510405,0
0.3810673271530629,0.5070139324551989,0.5923698627290465,0.5586226958452414,0.47802429638433974,0.7626766161678695,0.5848538851003733,0.2053990801479122,0.8275111455816995,0
0.5000374545085395,0.6501343119900646,0.5291382823883024,0.38184525588330426,0.5390540426098693,0.28933038752156387,0.2968583473235918,0.7757506541330839,0.687272830549118,0
0.2982115887466291,0.1172692545594759,0.4754834798070907,0.6341232690930976,0.24535472539392678,0.5276971681142442,0.5305295267525512,0.7523659401048746,0.7585238830875334,0
0.516249597801148,0.020107375870801025,0.5460889369072772,0.38444023271057043,0.2892077967311113,0.47729018176909593,0.46278931166625853,0.4667649905593961,0.4387233601288925,0
0.7666732298581305,0.28976167550936804,0.4616257146663361,0.5760876483140023,0.4358697157523579,0.49613646912589066,0.27195077508620574,0.45161110307633084,0.29699271659298326,0
0.1436135614135855,0.31213206750202305,0.541087535246817,0.5340076518280079,0.3247960592929675,0.3255830755345355,0.45362712722856685,0.3590680678233901,0.45141719486268067,0
0.6839270982480676,0.3672287961533415,0.2587270465200577,0.54560516931188,0.37834453926356826,0.600143318031777,0.9193255262972919,0.3346107494776424,0.7623490135060098,0
0.6794071929607535,0.5462407166016953,0.5092873856638067,0.6446111383689037,0.619722290959013,0.5137618723236319,0.6543083076230694,0.4515030548044123,0.4777348366258432,0
0.7261104417266746,0.8632785009114491,0.20901289690283154,0.6047642597878036,0.569775947754293,0.31410164486374076,0.1451206973757797,0.6339689568311833,0.8667023215982255,0
0.37564305149706356,0.45753594618072146,0.6168363619765747,0.41470848789889564,0.5674898791613667,0.09738905765302602,0.5180969869002301,0.5794869042173205,0.5017317966496753,0
0.6704430227371581,0.4306826801675624,0.2901994586026125,0.10717722741262764,0.37712026466122217,0.576823591811136,0.6612831283945437,0.2928634373392907,0.4982234228751398,0
0.6013619316567668,0.6853847058206463,0.27834304074247324,0.5228900348514558,0.5601830723594659,0.5365973910813773,0.040931679588660175,0.4597197885580921,0.5633065285793488,0
0.582245095752513,0.8485107365754908,0.8123127898104696,0.6591985646905463,0.9436246995577444,0.3033323887282557,0.6766598206563408,0.428963646047756,0.4422080512620938,0
0.03154688473895684,0.5958759998083539,0.44728753567733814,0.6822204045643512,0.5733539103651826,0.33525600039250675,0.71687128080857,0.6837448915639965,0.22388163990904447,0
0.5134901087361045,0.9086943781759341,0.30958749285613146,0.7374054496088869,0.6191365909601918,0.19549204918513113,0.6579627856075227,0.6795253870017366,0.6478278592203208,0
0.8852764642886937,0.7742119744986485,0.3372286538127362,0.2825745986092057,0.6343432089882841,0.44340760353542913,0.60126104851752,0.4362597832346869,0.3717123538170312,0
0.47459056533077326,0.1240305272492318,0.6091233400590177,0.4962725934160051,0.37355308307015456,0.30946329093525565,0.7277524405302271,0.669851236604585,0.4664425656004226,0
0.6870639599956139,0.7165523551266163,0.6424821746254054,0.5882247166907109,0.6695642702254812,0.5077837279827795,0.6087842513346191,0.5762862233785795,0.4535340695081799,0
0.9102261247863002,0.6284676855958767,0.6140580359588954,0.7253009859785617,0.6708416872974943,0.39918109954778164,0.06970265447111318,0.4184038428490256,0.3385506984321664,0
0.5372663660592595,0.5688013276303666,0.55251364254728,0.8138640102344397,0.6362439206471817,0.35563116689514823,0.3458839605644864,0.5131403644289314,0.6043207823542427,0
0.4274887337790435,0.5347022141226966,0.3766745678408618,0.384379028553745,0.4657302698339616,0.6167229461190715,0.6237496457132408,0.26288424330718757,0.40070804311503366,0
0.4449404616301117,0.21827681042349578,0.23787983383841654,0.07590113790045411,0.05556499352573274,0.5201637361845368,0.5530413896664057,0.47223459350583524,0.4629782477216157,0
0.24049875568866885,0.23982466953922854,0.7784799599318133,0.500040699345264,0.4344059300094254,0.6582529436958677,0.7226683836259542,0.46047889790663993,0.32909184548407616,0
0.479053629048643,0.24245557213012592,0.39658208295420255,0.22265550393123773,0.2228906183243704,0.5239920467075676,0.7264648918159831,0.37107932657093884,0.17995593082584144,0
0.6142799342056897,0.8085129099279743,0.7155350047290862,0.8162924345870304,0.8146290640999767,0.5988708522954549,0.35621803255572865,0.0024646493491912724,0.4014986057102637,0
0.373126425723901,0.5046645677471872,0.8006314800330918,0.6269604327783604,0.7186712148963383,0.34878912677290846,0.8220658627178437,0.21240500514635108,0.5545831675561863,0
0.3939594370008773,0.46954644093867415,0.6252053347849338,0.5011676809192409,0.4305365446944327,0.5429117992998747,0.7815301156023311,0.4342630185084522,0.6269765321763883,0
0.37122428722073053,0.2740176333064347,0.32473380973258137,0.5456548316240792,0.36604822739732135,0.2766051754053869,0.388536438792985,0.5284680680570466,0.38151183597074073,0
0.6335729145806162,0.3815828094672874,0.6181240602604107,0.737092557902512,0.5029363482989557,0.4301544214275363,0.5904157063259032,0.6721467153750165,0.35680909731941995,0
0.8154976476887121,0.5329925429523138,0.28579244045575125,0.3364124839197227,0.4679142403068306,0.5101973196378127,0.4903903446388677,0.4646161484580304,0.4511376229341099,0
0.6384240596804742,0.5260866347726388,0.6025581119412341,0.5177692002269476,0.549455345268963,0.7132027392324345,0.6018821576290996,0.49581759435526745,0.5752822624644256,0
0.467989535247365,0.4390504854125131,1.0,0.3763002367281713,0.5903210772506144,0.3782145124344077,0.4050867286249555,0.4088211764143099,0.2778243859026352,0
0.5994932638986388,0.5471862487575258,0.5577075797019778,0.6009025273094324,0.5209995829706984,0.5896789863964129,0.5935963931023407,0.727706126975866,0.5442296158366018,0
0.23186476370969678,0.6512525491283919,0.48261861992379385,0.3904917440693399,0.3936535308622646,0.4068019141185148,0.7072370476054883,0.3524768073683395,0.3707703494868217,0
0.38951784549468405,0.47600285187247915,0.2947963942126496,0.3362071636751555,0.4621140171132603,0.7312476344117498,0.5209163752695889,0.4289770066307635,0.400831380882775,0
0.8417606964071209,0.9238566170603265,0.18311761339417082,0.6545379520853576,0.6217386649868422,0.33367881354957435,0.5409274820921746,0.33778920553979525,0.6571127810877635,0
0.8241645382711744,0.2243849763175464,0.5239333662231829,0.4754149521541405,0.496763120847586,0.4745027502188683,0.631263141488863,0.7722588546334783,0.7239458422609151,0
0.5705940009868754,0.5181706837979497,0.35926486699812227,0.849615114977412,0.6183786101188529,0.48191503244393546,0.29004563863193983,0.8914274406560612,0.2541627870120881,0
0.33412937013740096,0.2381257406576076,0.5524149441691888,0.4257984109054986,0.3238514792303846,0.24673610885627145,0.3549073700029705,0.7221345893099043,0.6694648529412766,0
0.43681866336445263,0.5029383480960704,0.38948057548259146,0.17108115868960555,0.2917015335595161,0.11617489581469292,0.2515460804523651,0.5832681930103947,0.6428228004323466,0
0.21096311974417603,0.39962730067160324,0.2973605044884597,0.7334797461486862,0.44372136010905594,0.8492400424922466,0.3936764204272523,0.446926545226256,0.6057465187553221,0
0.4783406448266143,0.6257398527439749,0.44192061922337744,0.5227925574915482,0.53005317143337,0.3408611885107828,0.2385475809379473,0.4363935165527813,0.06504797727831696,0
0.5823469127067569,0.7334991516777652,0.47958843913674704,0.39836657466248476,0.5308528914367487,0.5957812981292059,0.5049051934675106,0.15089733925852916,0.44121810126207456,0
0.7348302889433016,0.7832722237392024,0.5055008544961126,0.6796991975232998,0.663398488872313,0.3931178132479212,0.30784982807558686,0.6077803307110945,0.6489346403209795,0
0.3895918144808779,0.22663698909447194,0.38277912418061766,0.6375853482695943,0.4734797427402704,0.6154543740880039,0.4979054197181217,0.45495258464012206,0.5859412922605951,0
0.3794863108051221,0.15299557419966348,0.20882265704627345,0.5637451364840413,0.23266788896533197,0.4697514208785016,0.6182205758854822,0.3150895182388422,0.6564687328220613,0
0.5292626775588959,0.9894022232274425,0.3208110409968566,0.6238573201649682,0.7427720826055753,0.47106904004668754,0.6363524021413034,0.52729062400802,0.43543906420550965,0
0.6984926190420442,0.5301990162097424,0.5875584319737988,0.48062113883456686,0.5884282952663626,0.23854993265387875,0.6866356171444743,0.5241232641181077,0.8047980792086882,0
0.6365725172669185,0.06291126895880694,0.22376498307634937,0.337381379177847,0.18331532764347092,0.6302315116953203,0.3681918503931229,0.779491232463829,0.24914712278484524,0
0.6544130296616077,0.559029039879876,0.7839747564366777,0.4144445699333132,0.5633360585345153,0.43557465847345606,0.597617987236611,0.655440674773957,0.4963935703530044,0
0.5956586075735306,0.46257901638009435,0.1656699102232534,0.2137123224509166,0.3023517803845479,0.6732403321986018,0.5676186844010198,0.7142390007640604,0.6458523773913538,0
0.16387347849241218,0.14165208767174398,0.6412203994453926,0.7314779507145011,0.3304070836997084,0.5132783793190303,0.6662771399343719,0.4587247743958039,0.5977150531834554,0
0.5207164496445524,0.5278010428390775,0.5271100466423978,0.5792631746363581,0.5342524263394182,0.8312445590458928,0.45406417727848264,0.4541620497425288,0.402481052534773,0
0.4733011108103,0.35826363764385805,0.5345027013092135,0.2998441940199474,0.3269435708966715,0.6218984132823302,0.34254598269424313,0.4850347276152948,0.46548673923525724,0
0.3796401192593335,0.5220960417486656,0.6890219478647606,0.7149657135740835,0.5719766810709253,0.3076850780598475,0.22107211249109732,0.6507775278888857,0.6522405766313091,0
0.606587280408101,0.9999999999999999,0.6037020480673727,0.764026406682262,0.9352248370424734,0.3459741246794768,0.5413296524756754,0.3865743417720155,0.4268036741945453,0
0.42814012737222606,0.40653737193373385,0.6473887152038045,0.5710227399939263,0.5570653149461702,0.6025667535641934,0.38921634804694444,0.3353716509833972,0.7075266303713248,0
0.2773252404188622,0.7235832430658352,0.8381045366479379,0.7212199850578742,0.7236891680492699,0.8349369564949618,0.38768974410796625,0.3687826528281763,0.24323865648639947,0
0.4608925616404742,0.3253134235765919,0.24142922193784713,0.5000138008359409,0.3658874496537148,0.1935517960103737,0.7356588223304943,0.4466169639885001,0.7947657992320738,0
0.34768655516078883,0.15376708783094184,0.29950736612797796,0.32144416925785074,0.24142709048158428,0.7415931629545527,0.373232406296555,0.5153103055018464,0.514671801815505,0
0.406353345400135,0.6774945966646878,1.0,0.33495036526031147,0.6396198344447657,0.5148615937161523,0.33716124561155997,0.6637666702809777,0.43305402220615924,0
0.31918593988741606,0.1850034682137105,0.36264168077026715,0.4220668928360934,0.33646036949153024,0.15590391973556766,0.4712556099584723,0.746959972953483,0.789685046647902,0
0.44266470929854984,0.0,0.5733188019719117,0.5676229064390739,0.3967583099510663,0.2765563926025922,0.7837038126187501,0.7232605334077657,0.5528700534945219,0
0.5909426023790906,0.37510011458168535,0.40492838182231355,0.5561673669303195,0.5210751505441162,0.37334887295509983,0.2065416400005921,0.6127937042376452,0.5478310156161712,0
0.5362063507449489,0.4305143611938608,0.35828294254933724,0.2730609771324593,0.4191102009512018,0.47910667280682867,0.595312597925294,0.47775908351541313,0.6033599299991963,0
0.7847582279699425,0.07973179935541663,0.35229991089630963,0.15834396871437467,0.202614964397559,0.656506895039394,0.431271776730942,0.688975783305154,0.5555799597704365,0
0.07366285461101285,0.82712394889988,0.5227927376231738,0.5707670280525841,0.58483454487211,0.4972405477044554,0.8385050114727604,0.17447367715663697,0.20497664744424676,0
0.8544102875145059,0.609295489174693,0.33712875075735965,0.02583395772504482,0.3242096282948994,0.49018928929111477,0.7714201674090431,0.5404727118576169,0.355147942069642,0
0.12530612511251304,0.05242572435934434,0.24477142941145577,0.2792236051019826,0.15368849386039685,0.5363052880523309,0.7373294989427959,0.7308043199665277,0.6155434503563586,0
0.3593755879684657,0.7115327710238296,0.3595335700547207,0.2701551834283565,0.410820700429118,0.2777419780201326,0.44513734240975805,0.18551581535334488,0.8438257775486533,0
0.6639908904290441,0.4167526067079935,0.28431125796105916,0.4345522442149032,0.4142417138861527,0.6424648582245926,0.42627648504011245,0.7377339795611173,0.4197946594096849,0
0.6038472499473682,0.23319622358377812,0.167344828916817,0.5105798208489101,0.13870343181348654,0.4537329969908523,0.617341096831024,0.4584167273297837,0.5629195094013719,0
0.6104517726916814,0.9586643883138853,0.7665495401050442,0.47951277387967534,0.7692759060375198,0.4931281017274128,0.46869524258234013,0.38420390364828266,0.43655496284749656,0
0.874380238752551,0.6727115117583696,0.32893574954631416,0.5386370372888933,0.5150625598014513,0.6954024561796275,0.7530578843203937,0.48572144112489785,0.5500331106328484,0
0.42516588378889175,0.6803436385643876,0.7760675278449614,0.7302603083520594,0.7472733781872782,0.27052847615982306,0.41010488109059223,0.855021925489448,0.646627619287151,0
0.34664066981277286,0.5688555177769824,0.49253693358561407,0.434163718844606,0.5896598644175686,0.5811585674609605,0.5292960456503775,0.6306444607559254,0.6695487628277497,0
0.2748273757943157,0.27527995444891673,0.5611783551311194,0.3949528359309175,0.3405563831081999,0.6519857412195222,0.5390320170204688,0.43631057756918207,0.5461311262541562,0
0.50109059099393,0.45219607843412046,0.0894959983281134,0.05907888628891411,0.1437772534457047,0.4387022293627974,0.4266051770969655,0.4687255867603462,0.369538251591697,0
0.6117573456930678,0.9999999999999999,0.3783667707171345,0.5906163374242117,0.8043364085701086,0.6885977107939596,0.5121360267539103,0.4298454982833811,0.3776011055177409,0
0.728299493667504,0.7019404783383573,0.6328056439002908,0.27327641547085063,0.586773471911334,0.6013145358542988,0.5207177451767651,0.3370145497617428,0.5087158021911244,0
0.44110259304815924,0.1507133283555252,0.5690204280843384,0.5128074705084631,0.31537107509287887,0.3811711497624208,0.4847800366737947,0.589660215273331,0.39858556488019387,0
0.5835620395740566,0.1267865915976515,0.368517028096628,0.5697712820373586,0.254620661901068,0.8667063881266306,0.7473598141715052,0.458728010827188,0.07067026263051907,0
0.8615413417853046,0.7634206644315221,0.2332834027458764,0.3728111154181289,0.5850352144288944,0.4496999861139532,0.45762548631200367,0.4170851430637958,0.6729638860991372,0
0.7444171287565222,0.5391276402441455,0.43140377958070764,0.5155473557147157,0.4834292953959274,0.36294678923964424,0.5766765356871417,0.3732885529127638,0.7203503267575795,0
0.24836991963068045,0.9812618243334018,0.5838196919735591,0.8897739350052984,0.7218950581745653,0.6873998430077761,0.7204376649276338,0.43991261820620303,0.5900846048665733,0
0.6926254395308404,0.9207105825640153,0.5144619402644929,0.4085907976120123,0.7398904895378622,0.8524490484865521,0.4592745527713736,0.7279892064805722,0.6848129781403061,0
0.500787217246689,0.0,0.18555674882740217,0.13384664088849446,0.026455210902174064,0.5132045192588457,1.0000000000000002,0.8206786334894502,0.4805926004990307,0
0.5768539116260615,0.3991784005176363,0.26476148775020425,0.28308590743175804,0.32016519878592486,0.5904465308878624,0.5845997153983533,0.44429671131005005,0.45488239405902114,0
0.16551871177401334,0.3882209370279278,0.5546410994999883,0.22674512636625782,0.3313506966020747,0.5017508380225764,0.6902332804524787,0.3808525377729585,0.3346019722911932,0
0.48744082631162644,0.4151353154870717,0.5120878145339555,0.4219699348518597,0.4489525363720135,0.5909816431275468,0.5985741374552085,0.49307577784646545,0.6878467864886162,0
0.44236015752746694,0.5393748723226303,0.3784769206589289,0.365211172736774,0.3942666917941222,0.45926074219833174,0.5892045348410924,0.4817408007710718,0.2513576021923855,0
0.06666922787852286,0.527239169659058,0.6241571614610745,0.31897572185906814,0.48181217887946826,0.197087196273868,0.6758131058133212,0.5989952781367962,0.3458768211562086,0
0.21261134509356838,0.5530870065003292,0.3893305195796458,0.6257790214429451,0.57972674693166,0.4675984044793284,0.3156488858742949,0.2768064674423913,0.7877678227622729,0
0.5456079603572096,0.571169539459833,0.6340841544292061,0.4218727175470432,0.5248755843548378,0.7070277267149738,0.6560353450014529,0.4851145631929991,0.44287441742111494,0
0.2010795729622491,0.8485697806199081,0.5057690507724958,0.3492171548121637,0.7140425534966557,0.4615761090788571,0.6264982632048948,0.5015981677564405,0.4876418554305801,0
0.7924211782030763,0.9288517416422447,0.3333079793067337,0.14155250629141986,0.4976537870772568,0.6638296895777225,0.33162192339173885,0.8771587658236488,0.5151643357031326,0
0.5930136503554089,0.4407039161869385,0.4515283897884192,0.5117916252822723,0.45887156629907744,0.3292531602460301,0.6385104719213408,0.5220360297626505,0.5150287207263125,0
0.7956801977973393,0.6255946118478078,0.6206935809629945,0.3786088711194721,0.6035785738346151,0.322202117254693,0.6129261061491553,0.09890647657477353,0.29428388814434264,0
0.403970338967202,0.5659186656440623,0.18447597951342318,0.3574469761363583,0.27351701242212356,0.6387222242196104,0.2904627256215963,0.5920279488130906,0.6252681046024418,0
0.43706103222570536,0.9785889440828367,0.8278529354257209,0.6249803749218448,0.8935769742969022,0.32989323182917557,0.5455050820277976,0.6473742520829164,0.5546024864012173,0
0.4590607744286661,0.7166235842106451,0.40924234017935057,0.7057870495777845,0.5417371665627015,0.40394301065592914,0.4764633675806889,0.6478559129881643,0.7811390704611032,0
0.8006071395513814,0.18007572705870556,0.28863893283584635,0.7922461149600735,0.38879827226681307,0.8608281554365376,0.18246215786831066,0.6277914588687132,0.4776425409375586,1
0.7472437183158807,0.0688873680877734,0.438964880456781,0.6126143328702338,0.3388802696407387,0.5492979175450048,0.5255538632290107,0.5835974776841768,0.5035911392598891,1
0.464771005238237,0.7841071481094247,0.8722006730870379,0.799444161886147,0.0,0.3848832958759118,0.339750884560783,0.5835887466798564,0.4728751505831897,1
0.5122597014837826,0.541753216045524,0.4511287696177975,0.5705235102652444,0.2763705579941458,0.2508041934631971,0.5123436661534746,0.5908974382779626,0.49290038218883886,1
0.5736947461883598,0.7524171500375619,0.31284107895797697,0.3953329366948702,0.6882297718880499,0.4733076532925447,0.28586285847828724,0.7240476031997509,0.13871719930155518,1
0.6581289953000538,0.5658857190834149,0.6229639636297207,0.7145831868267682,0.32769719594344693,0.3458511389876611,0.7447514233659598,0.43393662538514527,0.5193568990735731,1
0.8460103427568715,0.0,0.6074129611868025,0.7637776202220239,0.44915970899267754,0.6842103693115789,0.4920526665294112,0.4169894230945442,0.21587513857904977,1
0.376125372349579,0.6162137433582714,0.3517334860649995,0.7183692586560133,0.3787473086760431,0.4759919429234443,0.4351911301381011,0.45248017196920026,0.39760151181374154,1
0.23592741743741652,0.9999999999999999,0.5959941469674713,0.37541960287432424,0.6933378294600043,0.2113149503832315,0.5701183509241672,0.5461694729264774,0.36673164514068696,1
0.21281845418367307,0.6314020333015261,0.3610617312698262,0.5427701068885569,0.236450580252334,0.6160821097271811,0.5670976217177124,0.6291397400733827,0.59551317080007,1
0.43276213850929224,0.9999999999999999,0.5658710318336821,0.4532349174065092,0.6581159930487122,0.6509540890195924,0.6253069429332736,0.6481030019323373,0.4155779876033436,1
0.4416487896315525,0.7317020022370878,0.4331052915395758,0.19557916824555127,0.9723936843082646,0.44038725982636456,0.3583223011819972,0.57678006215008,0.6102386593442675,1
0.5902088649382763,0.6000357442398451,0.6640642950646596,0.4846296309403097,0.6284357867050181,0.347707375154016,0.5287752581775695,0.7008256461906985,0.3582752555261706,1
0.2605676241218322,0.590006888551096,0.3267773139474871,0.5147848303776268,0.44873009068458125,0.41187225051610327,0.6930314631006216,0.6967437226118578,0.47402096396882004,1
0.4735979176005265,0.8424075290627994,0.4809578231895995,0.7115785398970642,0.24140056516789232,0.7437317481353303,0.4266679443294193,0.38157393044014215,0.678361484722078,1
