ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Organic_carbon_ph,chloramines_hardness,trihalomethanes_solids
0.0637386683844759,0.4193164908224597,0.5488793730299787,0.3008972807563209,0.271460941413097,0.5618823899720613,0.206264710586584,0.5814645806438086,0.3808084948022583,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7780138640404095,0.511649555957462,0.5473438198988649,0.3728857082638513,0.4725013065489241,0.4298363685817316,0.6202312417668592,0.0788420027767808,0.5834401142756271,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.2783568555961093,0.4881650082483281,0.3670544492539271,0.6097723869383425,0.4179452079533232,0.293886402166813,0.270071772056888,0.4183651534028773,0.6095608668197134,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5086583823983696,0.7632733346551667,0.6393800257837945,0.4613672447924802,0.7495222254179061,0.2870892019670227,0.3208665198838783,0.494731298103991,0.7858205685731339,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8609889894942955,0.5380396462622917,0.2168679028217464,0.4699484728584638,0.5168691369308676,0.2896422885924271,1.0000000000000002,0.560980726188349,0.6698769192100604,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4842919738850274,0.5808657253664385,0.2303758717333672,0.1655985212254359,0.4128325109504689,0.4173046874965916,0.4428747356543279,0.7419386009952496,0.3174857415982849,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.9577748391491496,0.3531811371113561,0.3468316424703522,0.3049815565871982,0.3733401550072845,0.2689832628833175,0.2650825111306428,0.6382056350642564,0.5070148507628915,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7132682047256862,0.5215511617874272,0.4766308720407743,0.2225043683494291,0.4237237874946387,0.4470971011979435,0.4697561635587664,0.2829504160143349,0.4189428164550225,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5929485104496778,0.0,0.2626907309456391,0.2598903545946857,0.0855363967843894,0.8884799845086007,0.2383941205334656,0.4941046840069329,0.1411092629976927,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4460263463708346,0.1750826828894978,0.4392369927951899,0.2282862684235452,0.2809949607392237,0.7580586213866118,0.3124546665068279,0.5597453215318164,0.446274989229869,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7627787133103192,0.5938994361940394,0.2606027089960732,0.5137915391102665,0.5283588918658764,0.7178479320377265,0.7205987224107662,0.2795075764110741,0.4586360876233841,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.9422563792026362,0.4066625940341751,0.4821896496519944,0.4836608677226107,0.5314136829490337,0.5612138428456834,0.6208360044648682,0.1238420701467625,0.4987438870402442,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6832461222374155,0.7610455375844326,0.6393645145230413,0.6461225511567357,0.7288223597331478,0.6157254289286984,0.0383088570849957,0.1801294242100317,0.493067473277785,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.2361360552024242,0.4593643407935032,0.5392591160941896,0.513712211666729,0.4572646827707098,0.4484458523007547,0.1618782544336347,0.8819438475743382,0.6156572877883524,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.0973156162545743,0.7300770595542804,0.7149672963475184,0.484111142163626,0.5695427130164177,0.1493184598514665,0.2407749245593732,0.4668735316797073,0.4841752186708709,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4128701900027578,0.6020849510429575,0.4638082593993006,0.2804247017468733,0.4704583152393222,0.3692127954804962,0.4691874593945944,0.0,0.4890944347200933,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.243588547152562,0.7625164447249909,0.7762811075201281,0.7342331883179665,0.6942973574562421,1.0000000000000002,0.4466508810455434,0.6155123116458412,0.7679216691072488,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5233588005560831,0.3940826568659227,0.5536580926933479,0.3384793472888563,0.5738958774977401,0.6594536994082643,0.6656325734543729,0.3185683324370017,0.4213538703547758,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5105242887067526,0.4141716161177192,0.1442882422212983,0.0826196513068697,0.2309808049128843,0.4984302052025135,0.2488728732071966,0.7726985276010523,0.4799350441799601,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3256942325287566,0.0,0.7392036279967042,0.4911129643991466,0.3241808246772817,0.6664891073736761,0.2044700010772513,0.2854647230804775,0.5442005709918711,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3907672482929801,0.086767786747568,0.4299941921027254,0.4963910156825878,0.3387888592287009,0.7815665910482996,0.4873037792971581,0.3988745763125351,0.8195848381660114,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.0476028236192234,0.2612389225943171,0.510183058391145,0.4623295753665971,0.2736776151184146,0.2328172064571196,0.2440089098844838,0.654235832592253,0.4511129894596677,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.0740067953225664,0.2920529042138883,0.8456625753610705,0.4450828896136289,0.4658817011273763,0.5854435465550791,0.5142225591627043,0.3137408471421387,0.4275940473110863,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4209519583387731,0.3739541813655499,0.5424983765674746,0.3283966033591088,0.4089713352124431,0.6074978468338192,0.6076270251887617,0.3969279964183225,0.1048062829520895,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5303744119794956,0.6303708686102544,0.7095439062512883,0.8451497065841509,0.7062803026825026,0.4937567869864565,0.203965408599367,0.5339438895460225,0.3911845188708626,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5420785664353767,0.5515029358575664,0.2077058427586069,0.4226111705350312,0.3929574945826577,0.6659768738742593,0.3452985795999829,0.6688453894442821,0.4534243025004038,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3602305967738303,0.8904981699162601,0.6054027832567904,0.5663464638178541,0.7384290745236599,0.6879311272430342,0.3856297465764943,0.6846978143625078,0.2700980501178845,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4133787679999605,0.1049118655498896,0.5281025098810361,0.2492527224329379,0.1798299305866266,0.8184322783525217,0.2507790974446618,0.8307552224515466,0.5521403748773352,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.460036742055015,0.7217410398920404,0.6029629887523601,0.5960817263989424,0.579522701700909,0.5807123329923372,0.4750792248494096,0.4793101001291124,0.7231180165776301,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8607383520170455,0.5152086985152305,0.4751492946823845,0.4595826496083482,0.4777686828853391,0.5038706264618282,0.5920732230710883,0.4151031464733436,0.3622237483456307,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8907950060471661,1.0,0.2770425404717623,0.4413791900879755,0.8101536711042538,0.6292426578461807,0.2237167191741693,0.5154560589415125,0.7433630139889531,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7087568852453032,0.5603429756740622,0.635509327825818,0.3999088060641895,0.7085126465776312,0.6721239313171141,0.4578138519761081,0.2184014450514904,0.166467912706758,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7474903800148149,0.8544854767918589,0.6210638877957501,0.4329825700836279,0.690085597418036,0.8512755288796474,0.602074063482227,0.4131510817160364,0.0401289585303034,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4842294258182121,0.5401057513533664,0.2536043874539107,0.2955416579623131,0.3586542552775518,0.7694361368915996,0.2259511708570025,0.3763198518699251,0.4250078151510405,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3810673271530629,0.5070139324551989,0.5923698627290465,0.5586226958452414,0.4780242963843397,0.7626766161678695,0.5848538851003733,0.2053990801479122,0.8275111455816995,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5000374545085395,0.6501343119900646,0.5291382823883024,0.3818452558833042,0.5390540426098693,0.2893303875215638,0.2968583473235918,0.7757506541330839,0.687272830549118,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.2982115887466291,0.1172692545594759,0.4754834798070907,0.6341232690930976,0.2453547253939267,0.5276971681142442,0.5305295267525512,0.7523659401048746,0.7585238830875334,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.516249597801148,0.020107375870801,0.5460889369072772,0.3844402327105704,0.2892077967311113,0.4772901817690959,0.4627893116662585,0.4667649905593961,0.4387233601288925,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7666732298581305,0.289761675509368,0.4616257146663361,0.5760876483140023,0.4358697157523579,0.4961364691258906,0.2719507750862057,0.4516111030763308,0.2969927165929832,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.1436135614135855,0.312132067502023,0.541087535246817,0.5340076518280079,0.3247960592929675,0.3255830755345355,0.4536271272285668,0.3590680678233901,0.4514171948626806,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6839270982480676,0.3672287961533415,0.2587270465200577,0.54560516931188,0.3783445392635682,0.600143318031777,0.919325526297292,0.3346107494776424,0.7623490135060098,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6794071929607535,0.5462407166016953,0.5092873856638067,0.6446111383689037,0.619722290959013,0.5137618723236319,0.6543083076230694,0.4515030548044123,0.4777348366258432,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7261104417266746,0.8632785009114491,0.2090128969028315,0.6047642597878036,0.569775947754293,0.3141016448637407,0.1451206973757797,0.6339689568311833,0.8667023215982255,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3756430514970635,0.4575359461807214,0.6168363619765747,0.4147084878988956,0.5674898791613667,0.097389057653026,0.5180969869002301,0.5794869042173205,0.5017317966496753,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6704430227371581,0.4306826801675624,0.2901994586026125,0.1071772274126276,0.3771202646612221,0.576823591811136,0.6612831283945437,0.2928634373392907,0.4982234228751398,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6013619316567668,0.6853847058206463,0.2783430407424732,0.5228900348514558,0.5601830723594659,0.5365973910813773,0.0409316795886601,0.4597197885580921,0.5633065285793488,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.582245095752513,0.8485107365754908,0.8123127898104696,0.6591985646905463,0.9436246995577444,0.3033323887282557,0.6766598206563408,0.428963646047756,0.4422080512620938,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.0315468847389568,0.5958759998083539,0.4472875356773381,0.6822204045643512,0.5733539103651826,0.3352560003925067,0.71687128080857,0.6837448915639965,0.2238816399090444,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5134901087361045,0.908694378175934,0.3095874928561314,0.7374054496088869,0.6191365909601918,0.1954920491851311,0.6579627856075227,0.6795253870017366,0.6478278592203208,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8852764642886937,0.7742119744986485,0.3372286538127362,0.2825745986092057,0.6343432089882841,0.4434076035354291,0.60126104851752,0.4362597832346869,0.3717123538170312,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4745905653307732,0.1240305272492318,0.6091233400590177,0.4962725934160051,0.3735530830701545,0.3094632909352556,0.7277524405302271,0.669851236604585,0.4664425656004226,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6870639599956139,0.7165523551266163,0.6424821746254054,0.5882247166907109,0.6695642702254812,0.5077837279827795,0.6087842513346191,0.5762862233785795,0.4535340695081799,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.9102261247863002,0.6284676855958767,0.6140580359588954,0.7253009859785617,0.6708416872974943,0.3991810995477816,0.0697026544711131,0.4184038428490256,0.3385506984321664,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5372663660592595,0.5688013276303666,0.55251364254728,0.8138640102344397,0.6362439206471817,0.3556311668951482,0.3458839605644864,0.5131403644289314,0.6043207823542427,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4274887337790435,0.5347022141226966,0.3766745678408618,0.384379028553745,0.4657302698339616,0.6167229461190715,0.6237496457132408,0.2628842433071875,0.4007080431150336,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4449404616301117,0.2182768104234957,0.2378798338384165,0.0759011379004541,0.0555649935257327,0.5201637361845368,0.5530413896664057,0.4722345935058352,0.4629782477216157,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.2404987556886688,0.2398246695392285,0.7784799599318133,0.500040699345264,0.4344059300094254,0.6582529436958677,0.7226683836259542,0.4604788979066399,0.3290918454840761,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.479053629048643,0.2424555721301259,0.3965820829542025,0.2226555039312377,0.2228906183243704,0.5239920467075676,0.7264648918159831,0.3710793265709388,0.1799559308258414,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6142799342056897,0.8085129099279743,0.7155350047290862,0.8162924345870304,0.8146290640999767,0.5988708522954549,0.3562180325557286,0.0024646493491912,0.4014986057102637,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.373126425723901,0.5046645677471872,0.8006314800330918,0.6269604327783604,0.7186712148963383,0.3487891267729084,0.8220658627178437,0.212405005146351,0.5545831675561863,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3939594370008773,0.4695464409386741,0.6252053347849338,0.5011676809192409,0.4305365446944327,0.5429117992998747,0.7815301156023311,0.4342630185084522,0.6269765321763883,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3712242872207305,0.2740176333064347,0.3247338097325813,0.5456548316240792,0.3660482273973213,0.2766051754053869,0.388536438792985,0.5284680680570466,0.3815118359707407,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6335729145806162,0.3815828094672874,0.6181240602604107,0.737092557902512,0.5029363482989557,0.4301544214275363,0.5904157063259032,0.6721467153750165,0.3568090973194199,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8154976476887121,0.5329925429523138,0.2857924404557512,0.3364124839197227,0.4679142403068306,0.5101973196378127,0.4903903446388677,0.4646161484580304,0.4511376229341099,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6384240596804742,0.5260866347726388,0.6025581119412341,0.5177692002269476,0.549455345268963,0.7132027392324345,0.6018821576290996,0.4958175943552674,0.5752822624644256,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.467989535247365,0.4390504854125131,1.0,0.3763002367281713,0.5903210772506144,0.3782145124344077,0.4050867286249555,0.4088211764143099,0.2778243859026352,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5994932638986388,0.5471862487575258,0.5577075797019778,0.6009025273094324,0.5209995829706984,0.5896789863964129,0.5935963931023407,0.727706126975866,0.5442296158366018,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.2318647637096967,0.6512525491283919,0.4826186199237938,0.3904917440693399,0.3936535308622646,0.4068019141185148,0.7072370476054883,0.3524768073683395,0.3707703494868217,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.389517845494684,0.4760028518724791,0.2947963942126496,0.3362071636751555,0.4621140171132603,0.7312476344117498,0.5209163752695889,0.4289770066307635,0.400831380882775,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8417606964071209,0.9238566170603264,0.1831176133941708,0.6545379520853576,0.6217386649868422,0.3336788135495743,0.5409274820921746,0.3377892055397952,0.6571127810877635,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8241645382711744,0.2243849763175464,0.5239333662231829,0.4754149521541405,0.496763120847586,0.4745027502188683,0.631263141488863,0.7722588546334783,0.7239458422609151,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5705940009868754,0.5181706837979497,0.3592648669981222,0.849615114977412,0.6183786101188529,0.4819150324439354,0.2900456386319398,0.8914274406560612,0.2541627870120881,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3341293701374009,0.2381257406576076,0.5524149441691888,0.4257984109054986,0.3238514792303846,0.2467361088562714,0.3549073700029705,0.7221345893099043,0.6694648529412766,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4368186633644526,0.5029383480960704,0.3894805754825914,0.1710811586896055,0.2917015335595161,0.1161748958146929,0.2515460804523651,0.5832681930103947,0.6428228004323466,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.210963119744176,0.3996273006716032,0.2973605044884597,0.7334797461486862,0.4437213601090559,0.8492400424922466,0.3936764204272523,0.446926545226256,0.6057465187553221,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4783406448266143,0.6257398527439749,0.4419206192233774,0.5227925574915482,0.53005317143337,0.3408611885107828,0.2385475809379473,0.4363935165527813,0.0650479772783169,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5823469127067569,0.7334991516777652,0.479588439136747,0.3983665746624847,0.5308528914367487,0.5957812981292059,0.5049051934675106,0.1508973392585291,0.4412181012620745,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7348302889433016,0.7832722237392024,0.5055008544961126,0.6796991975232998,0.663398488872313,0.3931178132479212,0.3078498280755868,0.6077803307110945,0.6489346403209795,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3895918144808779,0.2266369890944719,0.3827791241806176,0.6375853482695943,0.4734797427402704,0.6154543740880039,0.4979054197181217,0.454952584640122,0.5859412922605951,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3794863108051221,0.1529955741996634,0.2088226570462734,0.5637451364840413,0.2326678889653319,0.4697514208785016,0.6182205758854822,0.3150895182388422,0.6564687328220613,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5292626775588959,0.9894022232274424,0.3208110409968566,0.6238573201649682,0.7427720826055753,0.4710690400466875,0.6363524021413034,0.52729062400802,0.4354390642055096,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6984926190420442,0.5301990162097424,0.5875584319737988,0.4806211388345668,0.5884282952663626,0.2385499326538787,0.6866356171444743,0.5241232641181077,0.8047980792086882,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6365725172669185,0.0629112689588069,0.2237649830763493,0.337381379177847,0.1833153276434709,0.6302315116953203,0.3681918503931229,0.779491232463829,0.2491471227848452,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.6544130296616077,0.559029039879876,0.7839747564366777,0.4144445699333132,0.5633360585345153,0.435574658473456,0.597617987236611,0.655440674773957,0.4963935703530044,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5956586075735306,0.4625790163800943,0.1656699102232534,0.2137123224509166,0.3023517803845479,0.6732403321986018,0.5676186844010198,0.7142390007640604,0.6458523773913538,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.1638734784924121,0.1416520876717439,0.6412203994453926,0.7314779507145011,0.3304070836997084,0.5132783793190303,0.6662771399343719,0.4587247743958039,0.5977150531834554,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5207164496445524,0.5278010428390775,0.5271100466423978,0.5792631746363581,0.5342524263394182,0.8312445590458928,0.4540641772784826,0.4541620497425288,0.402481052534773,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4733011108103,0.358263637643858,0.5345027013092135,0.2998441940199474,0.3269435708966715,0.6218984132823302,0.3425459826942431,0.4850347276152948,0.4654867392352572,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3796401192593335,0.5220960417486656,0.6890219478647606,0.7149657135740835,0.5719766810709253,0.3076850780598475,0.2210721124910973,0.6507775278888857,0.6522405766313091,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.606587280408101,1.0,0.6037020480673727,0.764026406682262,0.9352248370424734,0.3459741246794768,0.5413296524756754,0.3865743417720155,0.4268036741945453,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.428140127372226,0.4065373719337338,0.6473887152038045,0.5710227399939263,0.5570653149461702,0.6025667535641934,0.3892163480469444,0.3353716509833972,0.7075266303713248,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.2773252404188622,0.7235832430658352,0.8381045366479379,0.7212199850578742,0.7236891680492699,0.8349369564949618,0.3876897441079662,0.3687826528281763,0.2432386564863994,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4608925616404742,0.3253134235765919,0.2414292219378471,0.5000138008359409,0.3658874496537148,0.1935517960103737,0.7356588223304943,0.4466169639885001,0.7947657992320738,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.3476865551607888,0.1537670878309418,0.2995073661279779,0.3214441692578507,0.2414270904815842,0.7415931629545527,0.373232406296555,0.5153103055018464,0.514671801815505,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.406353345400135,0.6774945966646878,1.0,0.3349503652603114,0.6396198344447657,0.5148615937161523,0.3371612456115599,0.6637666702809777,0.4330540222061592,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.319185939887416,0.1850034682137105,0.3626416807702671,0.4220668928360934,0.3364603694915302,0.1559039197355676,0.4712556099584723,0.746959972953483,0.789685046647902,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.4426647092985498,0.0,0.5733188019719117,0.5676229064390739,0.3967583099510663,0.2765563926025922,0.7837038126187501,0.7232605334077657,0.5528700534945219,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5909426023790906,0.3751001145816853,0.4049283818223135,0.5561673669303195,0.5210751505441162,0.3733488729550998,0.2065416400005921,0.6127937042376452,0.5478310156161712,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.5362063507449489,0.4305143611938608,0.3582829425493372,0.2730609771324593,0.4191102009512018,0.4791066728068286,0.595312597925294,0.4777590835154131,0.6033599299991963,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.7847582279699425,0.0797317993554166,0.3522999108963096,0.1583439687143746,0.202614964397559,0.656506895039394,0.431271776730942,0.688975783305154,0.5555799597704365,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.0736628546110128,0.82712394889988,0.5227927376231738,0.5707670280525841,0.58483454487211,0.4972405477044554,0.8385050114727604,0.1744736771566369,0.2049766474442467,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
0.8544102875145059,0.609295489174693,0.3371287507573596,0.0258339577250448,0.3242096282948994,0.4901892892911147,0.7714201674090431,0.5404727118576169,0.355147942069642,0,0.0009067288291307839,-0.0008934948115987154,-0.0006150443844941588
