ph,Solids,Chloramines,Turbidity,Potability,Organic_carbon_ph,chloramines_hardness,trihalomethanes_solids
0.428140127372226,0.6473887152038045,0.5710227399939263,0.7075266303713248,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2773252404188622,0.8381045366479379,0.7212199850578742,0.2432386564863994,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4608925616404742,0.2414292219378471,0.5000138008359409,0.7947657992320738,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.3476865551607888,0.2995073661279779,0.3214441692578507,0.514671801815505,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.406353345400135,1.0,0.3349503652603114,0.4330540222061592,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.319185939887416,0.3626416807702671,0.4220668928360934,0.789685046647902,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4426647092985498,0.5733188019719117,0.5676229064390739,0.5528700534945219,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5909426023790906,0.4049283818223135,0.5561673669303195,0.5478310156161712,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5362063507449489,0.3582829425493372,0.2730609771324593,0.6033599299991963,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7847582279699425,0.3522999108963096,0.1583439687143746,0.5555799597704365,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.0736628546110128,0.5227927376231738,0.5707670280525841,0.2049766474442467,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8544102875145059,0.3371287507573596,0.0258339577250448,0.355147942069642,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.125306125112513,0.2447714294114557,0.2792236051019826,0.6155434503563586,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.3593755879684657,0.3595335700547207,0.2701551834283565,0.8438257775486533,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6639908904290441,0.2843112579610591,0.4345522442149032,0.4197946594096849,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6038472499473682,0.167344828916817,0.5105798208489101,0.5629195094013719,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6104517726916814,0.7665495401050442,0.4795127738796753,0.4365549628474965,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.874380238752551,0.3289357495463141,0.5386370372888933,0.5500331106328484,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4251658837888917,0.7760675278449614,0.7302603083520594,0.646627619287151,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.3466406698127728,0.492536933585614,0.434163718844606,0.6695487628277497,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2748273757943157,0.5611783551311194,0.3949528359309175,0.5461311262541562,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.50109059099393,0.0894959983281134,0.0590788862889141,0.369538251591697,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6117573456930678,0.3783667707171345,0.5906163374242117,0.3776011055177409,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.728299493667504,0.6328056439002908,0.2732764154708506,0.5087158021911244,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4411025930481592,0.5690204280843384,0.5128074705084631,0.3985855648801938,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5835620395740566,0.368517028096628,0.5697712820373586,0.070670262630519,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8615413417853046,0.2332834027458764,0.3728111154181289,0.6729638860991372,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7444171287565222,0.4314037795807076,0.5155473557147157,0.7203503267575795,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2483699196306804,0.5838196919735591,0.8897739350052984,0.5900846048665733,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6926254395308404,0.5144619402644929,0.4085907976120123,0.6848129781403061,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.500787217246689,0.1855567488274021,0.1338466408884944,0.4805926004990307,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5768539116260615,0.2647614877502042,0.283085907431758,0.4548823940590211,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.1655187117740133,0.5546410994999883,0.2267451263662578,0.3346019722911932,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4874408263116264,0.5120878145339555,0.4219699348518597,0.6878467864886162,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4423601575274669,0.3784769206589289,0.365211172736774,0.2513576021923855,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.0666692278785228,0.6241571614610745,0.3189757218590681,0.3458768211562086,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2126113450935683,0.3893305195796458,0.6257790214429451,0.7877678227622729,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5456079603572096,0.6340841544292061,0.4218727175470432,0.4428744174211149,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2010795729622491,0.5057690507724958,0.3492171548121637,0.4876418554305801,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7924211782030763,0.3333079793067337,0.1415525062914198,0.5151643357031326,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5930136503554089,0.4515283897884192,0.5117916252822723,0.5150287207263125,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7956801977973393,0.6206935809629945,0.3786088711194721,0.2942838881443426,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.403970338967202,0.1844759795134231,0.3574469761363583,0.6252681046024418,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4370610322257053,0.8278529354257209,0.6249803749218448,0.5546024864012173,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4590607744286661,0.4092423401793505,0.7057870495777845,0.7811390704611032,0,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8006071395513814,0.2886389328358463,0.7922461149600735,0.4776425409375586,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7472437183158807,0.438964880456781,0.6126143328702338,0.5035911392598891,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.464771005238237,0.8722006730870379,0.799444161886147,0.4728751505831897,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5122597014837826,0.4511287696177975,0.5705235102652444,0.4929003821888388,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5736947461883598,0.3128410789579769,0.3953329366948702,0.1387171993015551,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6581289953000538,0.6229639636297207,0.7145831868267682,0.5193568990735731,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8460103427568715,0.6074129611868025,0.7637776202220239,0.2158751385790497,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.376125372349579,0.3517334860649995,0.7183692586560133,0.3976015118137415,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2359274174374165,0.5959941469674713,0.3754196028743242,0.3667316451406869,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.212818454183673,0.3610617312698262,0.5427701068885569,0.59551317080007,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4327621385092922,0.5658710318336821,0.4532349174065092,0.4155779876033436,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4416487896315525,0.4331052915395758,0.1955791682455512,0.6102386593442675,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5902088649382763,0.6640642950646596,0.4846296309403097,0.3582752555261706,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2605676241218322,0.3267773139474871,0.5147848303776268,0.47402096396882,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4735979176005265,0.4809578231895995,0.7115785398970642,0.678361484722078,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7515331836758148,0.3463537444608018,0.5164562492220066,0.4250711423709833,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5272107813317836,0.6169969390014903,0.8312410970630784,0.8202635385622166,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5251818629847557,0.5015358050149061,0.596316179309182,0.7574658886585726,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4282822126180919,0.4977228205529254,1.0,0.6515516912474912,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5165451332561863,0.79718289833342,0.6188580115399054,0.4511426284005639,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2774682427113953,0.7868565673699253,1.0,0.6077500362356081,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5005995038518319,0.663337707429146,0.2889565441840309,0.3858113645486966,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.967796729446835,0.576914763133973,0.6705991184118254,0.6630627406757685,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.3995959334227035,0.3023175298201544,0.5455484212036772,0.531785501822001,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.844974005801342,0.4574559638217404,0.7855002780940603,0.2584885970517852,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6438394344276519,0.3058157532587003,0.915313699706716,0.7371373214202668,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.9162751083355368,1.0,0.7562999474535219,0.5546464651072562,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6119117341917237,0.523576404907175,0.8039776425134058,0.6715977905579507,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4333750104583329,0.7567912014880445,0.6974942040314376,0.6692355247147741,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5699569478818939,0.5823984331794357,0.6530159975586323,0.5499811513786084,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.2096535764568604,0.3940925851333509,0.1771542369281823,0.332370732612188,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5804201646329552,0.1400034572682899,0.2821465836501024,0.5751765063048562,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6541056228390922,0.4423002070993719,0.7071382493872447,0.3714621858466304,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.748236055047838,0.3436735331676325,0.3787824520734575,0.7256258003950338,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5065828327693138,0.5733341865977081,0.5461227160030235,0.3700264262362975,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6267049975425976,0.6551797735205576,0.9242445598279916,0.4323276284472051,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8773658748673385,0.2524344047251545,0.6798041539331658,0.7742439921640514,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.320981863849477,0.3736825347891937,0.707947202390693,0.4206112718961176,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4641805860681272,0.3365442371418448,0.5459686454163974,0.7812235512663295,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8762681276870139,0.3582376916165095,0.6028848229584003,0.4617076756777395,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5277376303642776,0.8025616679769598,0.2578649313161563,0.5467917028304099,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.3457397536835154,0.9828671797649344,0.1555372273751417,0.8623874892778769,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5272429655885417,0.7564593915893542,0.800714347472991,0.6171254614770185,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5945151945231234,0.5166651602076016,0.7469080871471272,0.3969797005246215,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
1.0,0.8740927057403994,0.6757051510917023,0.3443264713354843,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.7645425197488365,0.5908013749249722,0.3722518493966986,0.7163959291658157,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5915292153457197,0.7275432947952459,0.9978346842505404,0.5323521404838365,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.307864861663201,0.2454407002384203,0.5114593185948513,0.103051734906508,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.6027200108787292,0.8656545570923175,1.0,0.6461349629150792,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.8199144034962478,0.4680284482282056,0.6035634446518074,0.7769959601922443,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4856075976525577,0.6658196183998536,0.5696909626122253,0.5048138016226134,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.5755889159898121,0.5092773834964514,0.3881439334164575,0.5702926753015465,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.284774989493438,0.401439679379881,0.3026176035398368,0.5479241102486252,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.4930640400204068,0.3517655910806384,0.9824046081728516,0.7361595667770697,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
0.874388447533857,0.5659094572158122,0.4362203186808112,0.4448932462333557,1,0.0009067288291307,-0.0008934948115987,-0.0006150443844941
